ds_municipio_hp;cd_estacao_sigla_hc;cd_celula_name_hp;cd_celula_hp;ds_nome_cdo_hp;ds_cdo_est_operacional;cd_cdo_ptp_name
GUARULHOS;BGR;744 (BGR) Secundária;744;CDOE-74401;EM SERVIÇO;1
GUARULHOS;BGR;744 (BGR) Secundária;744;CDOE-74402;EM SERVIÇO;1
GUARULHOS;BGR;744 (BGR) Secundária;744;CDOE-74405;"";""
GUARULHOS;BGR;744 (BGR) Secundária;744;CDOE-74409;EM SERVIÇO;1
GUARULHOS;SP;744 (BGR) Secundária;744;CDOE-74409;"";""
GUARULHOS;BGR;75 (BGR) Secundária;75;CDOE-7501;EM SERVIÇO;1
GUARULHOS;CSP;75 (CSP) Secundária;75;CDOE-7501;EM SERVIÇO;1
GUARULHOS;BGR;75 (BGR) Secundária;75;CDOE-7502;EM SERVIÇO;1
GUARULHOS;SP;75 (CSP) Secundária;75;CDOE-7502;"";""
GUARULHOS;SP;75 (BGR) Secundária;75;CDOE-7503;"";""
GUARULHOS;SP;75 (CSP) Secundária;75;CDOE-7504;"";""
GUARULHOS;CSP;75 (CSP) Secundária;75;CDOE-7505;EM SERVIÇO;1
GUARULHOS;BGR;75 (BGR) Secundária;75;CDOE-7506;EM SERVIÇO;1
GUARULHOS;SP;75 (BGR) Secundária;75;CDOE-7506;"";""
GUARULHOS;SP;75 (BGR) Secundária;75;CDOE-7506;"";""
GUARULHOS;SP;75 (CSP) Secundária;75;CDOE-7507;"";""
GUARULHOS;SP;75 (CSP) Secundária;75;CDOE-7507;"";""
GUARULHOS;SP;75 (CSP) Secundária;75;CDOE-7507;"";""
GUARULHOS;SP;75 (BGR) Secundária;75;CDOE-7508;"";""
GUARULHOS;SP;75 (CSP) Secundária;75;CDOE-7509;"";""
GUARULHOS;CSP;75 (CSP) Secundária;75;CDOE-7511;EM SERVIÇO;2
GUARULHOS;SP;75 (BGR) Secundária;75;CDOE-7511;"";""
GUARULHOS;SP;75 (BGR) Secundária;75;CDOE-7513;"";""
GUARULHOS;BGR;75 (BGR) Secundária;75;CDOE-7515;EM SERVIÇO;1
GUARULHOS;BGR;75 (BGR) Secundária;75;CDOE-7516;Em Serviço;
GUARULHOS;SP;751 (BGR) Secundária;751;CDOE-75101;"";""
GUARULHOS;SP;751 (BGR) Secundária;751;CDOE-75101;"";""
GUARULHOS;BGR;751 (BGR) Secundária;751;CDOE-75103;EM SERVIÇO;1
GUARULHOS;SP;751 (BGR) Secundária;751;CDOE-75104;"";""
GUARULHOS;BGR;751 (BGR) Secundária;751;CDOE-75105;EM SERVIÇO;2
GUARULHOS;BGR;751 (BGR) Secundária;751;CDOE-75105;EM SERVIÇO;1
GUARULHOS;SP;751 (BGR) Secundária;751;CDOE-75105;"";""
GUARULHOS;BGR;751 (BGR) Secundária;751;CDOE-75114;EM SERVIÇO;1
GUARULHOS;BGR;751 (BGR) Secundária;751;CDOE-75114;"";""
GUARULHOS;SP;751 (BGR) Secundária;751;CDOE-75114;"";""
GUARULHOS;BGR;751 (BGR) Secundária;751;CDOE-75115;Em Serviço;
GUARULHOS;BGR;751 (BGR) Secundária;751;CDOE-75116;EM SERVIÇO;1
GUARULHOS;SP;751 (BGR) Secundária;751;CDOE-75116;"";""
GUARULHOS;SP;752 (BGR) Secundária;752;CDOE-75205;"";""
GUARULHOS;BGR;752 (BGR) Secundária;752;CDOE-75207;EM SERVIÇO;3
GUARULHOS;SP;752 (BGR) Secundária;752;CDOE-75207;"";""
GUARULHOS;SP;752 (BGR) Secundária;752;CDOE-75213;"";""
GUARULHOS;BGR;753 (BGR) Secundária;753;CDOE-75301;EM SERVIÇO;1
GUARULHOS;BGR;753 (BGR) Secundária;753;CDOE-75302;EM SERVIÇO;1
GUARULHOS;BGR;753 (BGR) Secundária;753;CDOE-75302;Em Serviço;
GUARULHOS;BGR;753 (BGR) Secundária;753;CDOE-75302;Em Serviço;
GUARULHOS;BGR;753 (BGR) Secundária;753;CDOE-75302;Em Serviço;
GUARULHOS;BGR;753 (BGR) Secundária;753;CDOE-75302;Em Serviço;
GUARULHOS;BGR;753 (BGR) Secundária;753;CDOE-75302;Em Serviço;
GUARULHOS;SP;753 (BGR) Secundária;753;CDOE-75303;"";""
GUARULHOS;BGR;753 (BGR) Secundária;753;CDOE-75305;EM SERVIÇO;1
GUARULHOS;BGR;753 (BGR) Secundária;753;CDOE-75307;EM SERVIÇO;1
GUARULHOS;SP;753 (BGR) Secundária;753;CDOE-75308;"";""
GUARULHOS;SP;753 (BGR) Secundária;753;CDOE-75308;"";""
GUARULHOS;BGR;753 (BGR) Secundária;753;CDOE-75308;EM SERVIÇO;1
GUARULHOS;SP;753 (BGR) Secundária;753;CDOE-75309;"";""
GUARULHOS;BGR;753 (BGR) Secundária;753;CDOE-75310;Em Serviço;
GUARULHOS;SP;753 (BGR) Secundária;753;CDOE-75311;"";""
GUARULHOS;BGR;753 (BGR) Secundária;753;CDOE-75311;Em Serviço;
GUARULHOS;BGR;753 (BGR) Secundária;753;CDOE-75311;EM SERVIÇO;1
GUARULHOS;SP;753 (BGR) Secundária;753;CDOE-75312;"";""
GUARULHOS;BGR;753 (BGR) Secundária;753;CDOE-75312;Em Serviço;
GUARULHOS;BGR;753 (BGR) Secundária;753;CDOI-75313PS;EM SERVIÇO;1
GUARULHOS;BGR;753 (BGR) Secundária;753;CDOI-75313PS;EM SERVIÇO;4
GUARULHOS;BGR;753 (BGR) Secundária;753;CDOI-75313PS;EM SERVIÇO;2
GUARULHOS;BGR;753 (BGR) Secundária;753;CDOI-75313PS;EM SERVIÇO;1
GUARULHOS;BGR;753 (BGR) Secundária;753;CDOI-75313PS;EM SERVIÇO;2
GUARULHOS;BGR;753 (BGR) Secundária;753;CDOI-75313PS;"";""
GUARULHOS;SP;754 (BGR) Secundária;754;CDOE-75403;"";""
GUARULHOS;BGR;754 (BGR) Secundária;754;CDOE-75411;EM SERVIÇO;2
GUARULHOS;SP;754 (BGR) Secundária;754;CDOE-75413;"";""
GUARULHOS;BGR;754 (BGR) Secundária;754;CDOE-75413;EM SERVIÇO;2
GUARULHOS;SP;754 (BGR) Secundária;754;CDOE-75413;"";""
GUARULHOS;SP;754 (BGR) Secundária;754;CDOE-75414;"";""
GUARULHOS;BGR;754 (BGR) Secundária;754;CDOE-75414;EM SERVIÇO;1
GUARULHOS;BGR;754 (BGR) Secundária;754;CDOE-75415;EM SERVIÇO;2
GUARULHOS;SP;754 (BGR) Secundária;754;CDOE-75415;"";""
GUARULHOS;BGR;755 (BGR) Secundária;755;CDOE-75503;"";""
GUARULHOS;BGR;755 (BGR) Secundária;755;CDOE-75505;"";""
GUARULHOS;BGR;755 (BGR) Secundária;755;CDOE-75505;EM SERVIÇO;1
GUARULHOS;BGR;755 (BGR) Secundária;755;CDOE-75506;EM SERVIÇO;1
GUARULHOS;BGR;755 (BGR) Secundária;755;CDOE-75509;"";""
GUARULHOS;SP;755 (BGR) Secundária;755;CDOE-75509;"";""
GUARULHOS;BGR;755 (BGR) Secundária;755;CDOE-75509;Em Serviço;
GUARULHOS;BGR;755 (BGR) Secundária;755;CDOE-75510;Em Serviço;
GUARULHOS;BGR;755 (BGR) Secundária;755;CDOE-75510;EM SERVIÇO;1
GUARULHOS;BGR;755 (BGR) Secundária;755;CDOE-75510;EM SERVIÇO;3
GUARULHOS;BGR;755 (BGR) Secundária;755;CDOE-75510;Em Serviço;
GUARULHOS;SP;756 (BGR) Secundária;756;CDOE-75604;"";""
GUARULHOS;SP;756 (BGR) Secundária;756;CDOE-75604;"";""
GUARULHOS;SP;756 (BGR) Secundária;756;CDOE-75605;"";""
GUARULHOS;BGR;756 (BGR) Secundária;756;CDOE-75606;Em Serviço;
GUARULHOS;SP;756 (BGR) Secundária;756;CDOE-75607;"";""
GUARULHOS;BGR;758 (BGR) Secundária;758;CDOE-75802;EM SERVIÇO;1
GUARULHOS;BGR;758 (BGR) Secundária;758;CDOE-75802;EM SERVIÇO;2
GUARULHOS;BGR;758 (BGR) Secundária;758;CDOE-75803;EM SERVIÇO;1
GUARULHOS;BGR;758 (BGR) Secundária;758;CDOE-75804;Em Serviço;
GUARULHOS;SP;758 (BGR) Secundária;758;CDOE-75804;"";""
GUARULHOS;BGR;758 (BGR) Secundária;758;CDOI-75811;Em Serviço;
GUARULHOS;BGR;758 (BGR) Secundária;758;CDOI-75811;EM SERVIÇO;2
GUARULHOS;BGR;758 (BGR) Secundária;758;CDOI-75811;Em Serviço;
GUARULHOS;BGR;758 (BGR) Secundária;758;CDOI-75811;Em Serviço;
GUARULHOS;BGR;758 (BGR) Secundária;758;CDOI-75811;Em Serviço;
GUARULHOS;BGR;758 (BGR) Secundária;758;CDOI-75811;EM SERVIÇO;4
GUARULHOS;BGR;758 (BGR) Secundária;758;CDOI-75811;"";""
GUARULHOS;BGR;758 (BGR) Secundária;758;CDOI-75811;EM SERVIÇO;2
GUARULHOS;SP;758 (BGR) Secundária;758;CDOI-75811;"";""
GUARULHOS;BGR;758 (BGR) Secundária;758;CDOI-75813;EM SERVIÇO;3
GUARULHOS;BGR;758 (BGR) Secundária;758;CDOI-75813;EM SERVIÇO;2
GUARULHOS;SP;76 (CSP) Secundária;76;CDOE-7603;"";""
GUARULHOS;SP;76 (CSP) Secundária;76;CDOE-7603;"";""
GUARULHOS;CSP;76 (CSP) Secundária;76;CDOE-7603;"";""
GUARULHOS;CSP;76 (CSP) Secundária;76;CDOE-7603;EM SERVIÇO;1
GUARULHOS;BGR;76 (BGR) Secundária;76;CDOE-7603;EM SERVIÇO;2
GUARULHOS;SP;76 (CSP) Secundária;76;CDOE-7603;"";""
GUARULHOS;CSP;76 (CSP) Secundária;76;CDOE-7605;EM SERVIÇO;1
GUARULHOS;SP;76 (CSP) Secundária;76;CDOE-7605;"";""
GUARULHOS;CSP;76 (CSP) Secundária;76;CDOE-7606;EM SERVIÇO;1
GUARULHOS;CSP;76 (CSP) Secundária;76;CDOE-7607;"";""
GUARULHOS;SP;76 (CSP) Secundária;76;CDOE-7607;"";""
GUARULHOS;CSP;76 (CSP) Secundária;76;CDOE-7607;EM SERVIÇO;2
GUARULHOS;CSP;76 (CSP) Secundária;76;CDOE-7607;EM SERVIÇO;1
GUARULHOS;BGR;76 (BGR) Secundária;76;CDOE-7608;EM SERVIÇO;1
GUARULHOS;CSP;76 (CSP) Secundária;76;CDOE-7608;EM SERVIÇO;2
GUARULHOS;BGR;76 (BGR) Secundária;76;CDOE-7608;EM SERVIÇO;5
GUARULHOS;BGR;76 (BGR) Secundária;76;CDOE-7609;EM SERVIÇO;1
GUARULHOS;SP;76 (CSP) Secundária;76;CDOE-7609;"";""
GUARULHOS;SP;76 (BGR) Secundária;76;CDOE-7609;"";""
GUARULHOS;CSP;76 (CSP) Secundária;76;CDOE-7609;EM SERVIÇO;1
GUARULHOS;BGR;76 (BGR) Secundária;76;CDOE-7610;EM SERVIÇO;1
GUARULHOS;SP;76 (BGR) Secundária;76;CDOE-7610;"";""
GUARULHOS;BGR;76 (BGR) Secundária;76;CDOE-7610;EM SERVIÇO;2
GUARULHOS;SP;76 (BGR) Secundária;76;CDOE-7611;"";""
GUARULHOS;SP;76 (BGR) Secundária;76;CDOE-7611;"";""
GUARULHOS;BGR;76 (BGR) Secundária;76;CDOE-7611;EM SERVIÇO;1
GUARULHOS;SP;760 (BGR) Secundária;760;CDOE-76001;"";""
GUARULHOS;SP;760 (BGR) Secundária;760;CDOE-76002;"";""
GUARULHOS;BGR;760 (BGR) Secundária;760;CDOE-76002;EM SERVIÇO;1
GUARULHOS;BGR;760 (BGR) Secundária;760;CDOE-76004;Em Serviço;
GUARULHOS;BGR;760 (BGR) Secundária;760;CDOE-76005;Em Serviço;
GUARULHOS;BGR;760 (BGR) Secundária;760;CDOE-76007;EM SERVIÇO;1
GUARULHOS;BGR;761 (BGR) Secundária;761;CDOE-76101;EM SERVIÇO;1
GUARULHOS;BGR;761 (BGR) Secundária;761;CDOE-76101;"";""
GUARULHOS;SP;761 (BGR) Secundária;761;CDOE-76102;"";""
GUARULHOS;BGR;761 (BGR) Secundária;761;CDOE-76104;EM SERVIÇO;2
GUARULHOS;SP;761 (BGR) Secundária;761;CDOE-76106;"";""
GUARULHOS;BGR;763 (BGR) Secundária;763;CDOE-76301;EM SERVIÇO;2
GUARULHOS;BGR;763 (BGR) Secundária;763;CDOE-76301;Em Serviço;
GUARULHOS;BGR;763 (BGR) Secundária;763;CDOE-76301;EM SERVIÇO;1
GUARULHOS;SP;763 (BGR) Secundária;763;CDOE-76301;"";""
GUARULHOS;SP;763 (BGR) Secundária;763;CDOE-76302;"";""
GUARULHOS;BGR;763 (BGR) Secundária;763;CDOE-76305;EM SERVIÇO;1
GUARULHOS;BGR;763 (BGR) Secundária;763;CDOE-76306;"";""
GUARULHOS;BGR;763 (BGR) Secundária;763;CDOE-76306;EM SERVIÇO;1
GUARULHOS;BGR;763 (BGR) Secundária;763;CDOE-76307;Em Serviço;
GUARULHOS;BGR;764 (BGR) Secundária;764;CDOE-76407;"";""
GUARULHOS;SP;764 (BGR) Secundária;764;CDOE-76409;"";""
GUARULHOS;BGR;764 (BGR) Secundária;764;CDOE-76410;"";""
GUARULHOS;BGR;764 (BGR) Secundária;764;CDOE-76410;EM SERVIÇO;3
GUARULHOS;BGR;764 (BGR) Secundária;764;CDOE-76410;EM SERVIÇO;1
GUARULHOS;SP;764 (BGR) Secundária;764;CDOE-76410;"";""
GUARULHOS;SP;764 (BGR) Secundária;764;CDOE-76411;"";""
GUARULHOS;BGR;764 (BGR) Secundária;764;CDOE-76411;EM SERVIÇO;2
GUARULHOS;BGR;764 (BGR) Secundária;764;CDOE-76413;EM SERVIÇO;1
GUARULHOS;SP;764 (BGR) Secundária;764;CDOE-76413;"";""
GUARULHOS;BGR;764 (BGR) Secundária;764;CDOE-76413;EM SERVIÇO;2
GUARULHOS;SP;764 (BGR) Secundária;764;CDOE-76413;"";""
GUARULHOS;BGR;764 (BGR) Secundária;764;CDOE-76414;EM SERVIÇO;1
GUARULHOS;BGR;765 (BGR) Secundária;765;CDOE-76501;"";""
GUARULHOS;BGR;765 (BGR) Secundária;765;CDOE-76501;EM SERVIÇO;1
GUARULHOS;BGR;765 (BGR) Secundária;765;CDOE-76502;EM SERVIÇO;1
GUARULHOS;BGR;765 (BGR) Secundária;765;CDOE-76502;EM SERVIÇO;3
GUARULHOS;BGR;765 (BGR) Secundária;765;CDOE-76503;EM SERVIÇO;1
GUARULHOS;BGR;765 (BGR) Secundária;765;CDOE-76505;"";""
GUARULHOS;BGR;765 (BGR) Secundária;765;CDOE-76506;EM SERVIÇO;1
GUARULHOS;BGR;765 (BGR) Secundária;765;CDOE-76507;EM SERVIÇO;2
GUARULHOS;BGR;765 (BGR) Secundária;765;CDOE-76507;"";""
GUARULHOS;SP;765 (BGR) Secundária;765;CDOE-76507;"";""
GUARULHOS;SP;766 (BGR) Secundária;766;CDOE-76601;"";""
GUARULHOS;SP;766 (BGR) Secundária;766;CDOE-76602;"";""
GUARULHOS;BGR;766 (BGR) Secundária;766;CDOE-76602;Em Serviço;
GUARULHOS;BGR;766 (BGR) Secundária;766;CDOE-76604;Em Serviço;
GUARULHOS;BGR;766 (BGR) Secundária;766;CDOE-76604;EM SERVIÇO;2
GUARULHOS;BGR;766 (BGR) Secundária;766;CDOE-76604;Em Serviço;
GUARULHOS;SP;766 (BGR) Secundária;766;CDOE-76604;"";""
GUARULHOS;BGR;766 (BGR) Secundária;766;CDOE-76605;EM SERVIÇO;1
GUARULHOS;BGR;766 (BGR) Secundária;766;CDOE-76605;Em Serviço;
GUARULHOS;BGR;766 (BGR) Secundária;766;CDOE-76605;EM SERVIÇO;2
GUARULHOS;BGR;766 (BGR) Secundária;766;CDOE-76605;Em Serviço;
GUARULHOS;BGR;766 (BGR) Secundária;766;CDOE-76607;"";""
GUARULHOS;BGR;766 (BGR) Secundária;766;CDOE-76607;Em Serviço;
GUARULHOS;BGR;766 (BGR) Secundária;766;CDOI-76609;EM SERVIÇO;8
GUARULHOS;BGR;766 (BGR) Secundária;766;CDOI-76609;EM SERVIÇO;1
GUARULHOS;BGR;766 (BGR) Secundária;766;CDOI-76609;EM SERVIÇO;4
GUARULHOS;SP;766 (BGR) Secundária;766;CDOI-76609;"";""
GUARULHOS;SP;766 (BGR) Secundária;766;CDOI-76609;"";""
GUARULHOS;SP;766 (BGR) Secundária;766;CDOI-76609;"";""
GUARULHOS;BGR;766 (BGR) Secundária;766;CDOI-76609;EM SERVIÇO;2
GUARULHOS;SP;766 (BGR) Secundária;766;CDOI-76609;"";""
GUARULHOS;BGR;766 (BGR) Secundária;766;CDOI-76609;EM SERVIÇO;5
GUARULHOS;SP;766 (BGR) Secundária;766;CDOI-76609;"";""
GUARULHOS;SP;766 (BGR) Secundária;766;CDOI-76609;"";""
GUARULHOS;SP;766 (BGR) Secundária;766;CDOI-76609;"";""
GUARULHOS;SP;769 (BGR) Secundária;769;CDOE-76902;"";""
GUARULHOS;SP;769 (BGR) Secundária;769;CDOE-76902;"";""
GUARULHOS;SP;769 (BGR) Secundária;769;CDOE-76902;"";""
GUARULHOS;BGR;769 (BGR) Secundária;769;CDOE-76904;Em Serviço;
GUARULHOS;BGR;769 (BGR) Secundária;769;CDOE-76905;EM SERVIÇO;1
GUARULHOS;SP;769 (BGR) Secundária;769;CDOE-76905;"";""
GUARULHOS;BGR;769 (BGR) Secundária;769;CDOE-76905;Em Serviço;
GUARULHOS;BGR;769 (BGR) Secundária;769;CDOE-76906;EM SERVIÇO;1
GUARULHOS;BGR;769 (BGR) Secundária;769;CDOE-76907;Em Serviço;
GUARULHOS;BGR;769 (BGR) Secundária;769;CDOE-76907;Em Serviço;
GUARULHOS;BGR;769 (BGR) Secundária;769;CDOE-76908;EM SERVIÇO;1
GUARULHOS;SP;769 (BGR) Secundária;769;CDOE-76908;"";""
GUARULHOS;SP;77 (BGR) Secundária;77;CDOE-7702;"";""
GUARULHOS;BGR;77 (BGR) Secundária;77;CDOE-7702;EM SERVIÇO;1
GUARULHOS;SP;77 (CSP) Secundária;77;CDOE-7703;"";""
GUARULHOS;SP;77 (CSP) Secundária;77;CDOE-7703;"";""
GUARULHOS;SP;77 (CSP) Secundária;77;CDOE-7703;"";""
GUARULHOS;BGR;77 (BGR) Secundária;77;CDOE-7704;EM SERVIÇO;1
GUARULHOS;CSP;77 (CSP) Secundária;77;CDOE-7704;EM SERVIÇO;1
GUARULHOS;CSP;77 (CSP) Secundária;77;CDOE-7705;"";""
GUARULHOS;SP;77 (BGR) Secundária;77;CDOE-7705;"";""
GUARULHOS;CSP;77 (CSP) Secundária;77;CDOE-7705;EM SERVIÇO;2
GUARULHOS;CSP;77 (CSP) Secundária;77;CDOE-7705;EM SERVIÇO;1
GUARULHOS;BGR;77 (BGR) Secundária;77;CDOE-7706;EM SERVIÇO;1
GUARULHOS;CSP;77 (CSP) Secundária;77;CDOE-7706;EM SERVIÇO;1
GUARULHOS;BGR;77 (BGR) Secundária;77;CDOE-7706;"";""
GUARULHOS;SP;77 (BGR) Secundária;77;CDOE-7706;"";""
GUARULHOS;SP;77 (BGR) Secundária;77;CDOE-7707;"";""
GUARULHOS;SP;77 (CSP) Secundária;77;CDOE-7707;"";""
GUARULHOS;CSP;77 (CSP) Secundária;77;CDOE-7709;EM SERVIÇO;2
GUARULHOS;CSP;77 (CSP) Secundária;77;CDOE-7709;EM SERVIÇO;3
GUARULHOS;CSP;77 (CSP) Secundária;77;CDOE-7709;EM SERVIÇO;1
GUARULHOS;BGR;77 (BGR) Secundária;77;CDOE-7710;EM SERVIÇO;1
GUARULHOS;BGR;77 (BGR) Secundária;77;CDOE-7710;"";""
GUARULHOS;CSP;77 (CSP) Secundária;77;CDOE-7712;"";""
GUARULHOS;CSP;77 (CSP) Secundária;77;CDOE-7712;"";""
GUARULHOS;BGR;77 (BGR) Secundária;77;CDOE-7713;EM SERVIÇO;2
GUARULHOS;SP;77 (CSP) Secundária;77;CDOE-7713;"";""
GUARULHOS;BGR;77 (BGR) Secundária;77;CDOE-7713;EM SERVIÇO;1
GUARULHOS;SP;77 (BGR) Secundária;77;CDOE-7713;"";""
GUARULHOS;BGR;77 (BGR) Secundária;77;CDOE-7714;EM SERVIÇO;1
GUARULHOS;BGR;77 (BGR) Secundária;77;CDOE-7716;"";""
GUARULHOS;BGR;77 (BGR) Secundária;77;CDOE-7716;EM SERVIÇO;1
GUARULHOS;BGR;77 (BGR) Secundária;77;CDOE-7716;EM SERVIÇO;3
GUARULHOS;SP;77 (BGR) Secundária;77;CDOE-7716;"";""
GUARULHOS;SP;770 (BGR) Secundária;770;CDOE-77002;"";""
GUARULHOS;SP;770 (BGR) Secundária;770;CDOE-77005;"";""
GUARULHOS;BGR;770 (BGR) Secundária;770;CDOE-77006;EM SERVIÇO;1
GUARULHOS;SP;770 (BGR) Secundária;770;CDOE-77007;"";""
GUARULHOS;BGR;770 (BGR) Secundária;770;CDOE-77009;Em Serviço;
GUARULHOS;SP;770 (BGR) Secundária;770;CDOE-77009;"";""
GUARULHOS;SP;770 (BGR) Secundária;770;CDOE-77009;"";""
GUARULHOS;BGR;770 (BGR) Secundária;770;CDOE-77009;"";""
GUARULHOS;SP;770 (BGR) Secundária;770;CDOE-77009;"";""
GUARULHOS;BGR;770 (BGR) Secundária;770;CDOE-77009;"";""
GUARULHOS;SP;770 (BGR) Secundária;770;CDOE-77009;"";""
GUARULHOS;SP;770 (BGR) Secundária;770;CDOE-77009;"";""
GUARULHOS;BGR;772 (BGR) Secundária;772;CDOE-77201;EM SERVIÇO;1
GUARULHOS;BGR;772 (BGR) Secundária;772;CDOE-77202;EM SERVIÇO;1
GUARULHOS;BGR;772 (BGR) Secundária;772;CDOE-77204;"";""
GUARULHOS;SP;772 (BGR) Secundária;772;CDOE-77204;"";""
GUARULHOS;BGR;772 (BGR) Secundária;772;CDOE-77208;"";""
GUARULHOS;BGR;772 (BGR) Secundária;772;CDOE-77208;EM SERVIÇO;1
GUARULHOS;SP;772 (BGR) Secundária;772;CDOE-77208;"";""
GUARULHOS;SP;772 (BGR) Secundária;772;CDOE-77210;"";""
GUARULHOS;BGR;772 (BGR) Secundária;772;CDOE-77211;EM SERVIÇO;1
GUARULHOS;BGR;772 (BGR) Secundária;772;CDOE-77211;EM SERVIÇO;1
GUARULHOS;SP;772 (BGR) Secundária;772;CDOE-77212;"";""
GUARULHOS;BGR;778 (BGR) Secundária;778;CDOE-77804;EM SERVIÇO;2
GUARULHOS;SP;778 (BGR) Secundária;778;CDOE-77805;"";""
GUARULHOS;BGR;778 (BGR) Secundária;778;CDOE-77806;EM SERVIÇO;1
GUARULHOS;SP;778 (BGR) Secundária;778;CDOE-77808;"";""
GUARULHOS;SP;778 (BGR) Secundária;778;CDOE-77808;"";""
GUARULHOS;SP;778 (BGR) Secundária;778;CDOE-77809;"";""
GUARULHOS;SP;778 (BGR) Secundária;778;CDOE-77813;"";""
GUARULHOS;SP;778 (BGR) Secundária;778;CDOE-77814;"";""
GUARULHOS;SP;778 (BGR) Secundária;778;CDOE-77814;"";""
GUARULHOS;CSP;78 (CSP) Secundária;78;CDOE-7801;"";""
GUARULHOS;BGR;78 (BGR) Secundária;78;CDOE-7802;EM SERVIÇO;1
GUARULHOS;CSP;78 (CSP) Secundária;78;CDOE-7802;EM SERVIÇO;1
GUARULHOS;BGR;78 (BGR) Secundária;78;CDOE-7804;EM SERVIÇO;1
GUARULHOS;SP;78 (CSP) Secundária;78;CDOE-7805;"";""
GUARULHOS;BGR;78 (BGR) Secundária;78;CDOE-7806;EM SERVIÇO;2
GUARULHOS;BGR;78 (BGR) Secundária;78;CDOE-7806;"";""
GUARULHOS;CSP;78 (CSP) Secundária;78;CDOE-7806;"";""
GUARULHOS;CSP;78 (CSP) Secundária;78;CDOE-7806;EM SERVIÇO;2
GUARULHOS;SP;78 (CSP) Secundária;78;CDOE-7807;"";""
GUARULHOS;CSP;78 (CSP) Secundária;78;CDOE-7809;EM SERVIÇO;1
GUARULHOS;CSP;78 (CSP) Secundária;78;CDOE-7809;EM SERVIÇO;2
GUARULHOS;BGR;78 (BGR) Secundária;78;CDOE-7810;EM SERVIÇO;1
GUARULHOS;CSP;78 (CSP) Secundária;78;CDOE-7810;EM SERVIÇO;2
GUARULHOS;CSP;78 (CSP) Secundária;78;CDOE-7813;"";""
GUARULHOS;CSP;78 (CSP) Secundária;78;CDOE-7815;EM SERVIÇO;1
GUARULHOS;CSP;79 (CSP) Secundária;79;CDOE-7901;"";""
GUARULHOS;CSP;79 (CSP) Secundária;79;CDOE-7902;"";""
GUARULHOS;CSP;79 (CSP) Secundária;79;CDOE-7904;EM SERVIÇO;1
GUARULHOS;BGR;79 (BGR) Secundária;79;CDOE-7905;"";""
GUARULHOS;SP;79 (CSP) Secundária;79;CDOE-7906;"";""
GUARULHOS;BGR;79 (BGR) Secundária;79;CDOE-7906;EM SERVIÇO;1
GUARULHOS;BGR;79 (BGR) Secundária;79;CDOE-7907;EM SERVIÇO;2
GUARULHOS;SP;79 (CSP) Secundária;79;CDOE-7907;"";""
GUARULHOS;SP;79 (CSP) Secundária;79;CDOE-7907;"";""
GUARULHOS;SP;79 (CSP) Secundária;79;CDOE-7907;"";""
GUARULHOS;BGR;79 (BGR) Secundária;79;CDOE-7907;EM SERVIÇO;1
GUARULHOS;BGR;79 (BGR) Secundária;79;CDOE-7908;EM SERVIÇO;1
GUARULHOS;SP;79 (CSP) Secundária;79;CDOE-7908;"";""
GUARULHOS;CSP;79 (CSP) Secundária;79;CDOE-7911;"";""
GUARULHOS;CSP;79 (CSP) Secundária;79;CDOE-7911;EM SERVIÇO;1
GUARULHOS;SP;79 (CSP) Secundária;79;CDOE-7911;"";""
GUARULHOS;BGR;79 (BGR) Secundária;79;CDOE-7912;"";""
GUARULHOS;BGR;79 (BGR) Secundária;79;CDOE-7916;EM SERVIÇO;1
GUARULHOS;CSP;8 (CSP) Secundária;8;CDOE-801;EM SERVIÇO;3
GUARULHOS;GLH;8 (GLH) Secundária;8;CDOE-801;EM SERVIÇO;1
GUARULHOS;SP;8 (CSP) Secundária;8;CDOE-801;"";""
GUARULHOS;SP;8 (CSP) Secundária;8;CDOE-801;"";""
GUARULHOS;GLH;8 (GLH) Secundária;8;CDOE-802;EM SERVIÇO;1
GUARULHOS;GLH;8 (GLH) Secundária;8;CDOE-803;"";""
GUARULHOS;GLH;8 (GLH) Secundária;8;CDOE-805;EM SERVIÇO;1
GUARULHOS;SP;8 (GLH) Secundária;8;CDOE-805;"";""
GUARULHOS;CSP;8 (CSP) Secundária;8;CDOE-805;EM SERVIÇO;1
GUARULHOS;CSP;8 (CSP) Secundária;8;CDOE-806;EM SERVIÇO;1
GUARULHOS;GLH;8 (GLH) Secundária;8;CDOE-806;EM SERVIÇO;1
GUARULHOS;GLH;8 (GLH) Secundária;8;CDOE-807;EM SERVIÇO;1
GUARULHOS;SP;8 (CSP) Secundária;8;CDOE-807;"";""
GUARULHOS;CSP;8 (CSP) Secundária;8;CDOE-807;EM SERVIÇO;1
GUARULHOS;SP;8 (GLH) Secundária;8;CDOE-808;"";""
GUARULHOS;SP;8 (CSP) Secundária;8;CDOE-809;"";""
GUARULHOS;CSP;8 (CSP) Secundária;8;CDOE-811;"";""
GUARULHOS;GLH;8 (GLH) Secundária;8;CDOE-811;"";""
GUARULHOS;CSP;8 (CSP) Secundária;8;CDOE-811;EM SERVIÇO;1
GUARULHOS;CSP;8 (CSP) Secundária;8;CDOE-812;EM SERVIÇO;2
GUARULHOS;GLH;8 (GLH) Secundária;8;CDOE-812;EM SERVIÇO;1
GUARULHOS;SP;8 (CSP) Secundária;8;CDOE-812;"";""
